character_id,zh_cn,id_id
new_char_x,真的假的，哥们，你在胡说什么…,Serius bos? Ngomong apaan sih?
new_char_x,今天难道是我的幸运日？来，吃点我带的零食，也分享一点我的好运，我们再来一把。,"Hari ini hoki apa gimana sih? Nih, biskuit, biar hokinya nular! Mau main lagi?"
new_char_x,虽说输赢都是牌桌上的常事，但输了总归有点不甘心…怎么样？再来一把？,"Kalah itu wajar, tapi rasanya tetap saja tidak senang. Gimana, mau main sekali lagi?"
new_char_x,行啊，我还是很擅长玩这种游戏的。,Kartu? Hajar bos. Aku bisa nih main yang kayak gini.
new_char_x,厉害，哥们！,Hajar bos!
new_char_x,进行「七圣召唤」的对局吧。,Ayo main Genius Invokation TCG.
new_char_x,先调整一下卡组…,Aku mau atur Dek dulu ....
new_char_x,还好还好，算是赢了，差一点就输了…,"Hah, lumayan. Tadi sudah di ujung tanduk, tapi akhirnya aman juga."
new_char_x,手气不太好啊…不然，下一盘换咔库库帮我抽牌吧。,"Hari ini kurang beruntung rupanya ... ya sudah, habis ini Cacucu saja yang ambil kartu."
new_char_x,没问题，那就…哎，咔库库，别扇翅膀，把卡牌掀飞就不好了。,"Oke, ga— Eh, jangan keras-keras kepaknya bos! Nanti kartunya terbang semua!"
new_char_x,看看牌，哥们！,Lihat kartunya bos!
new_char_x,进行「七圣召唤」的对局吧。,Ayo main Genius Invokation TCG.
new_char_x,先调整一下卡组…,Aku mau atur Dek dulu ....
new_char_x,哈哈哈，咔库库，看来今天是你的幸运日啊，抓到的都是好牌，谢啦。下一轮你去帮{NICKNAME}抓牌吧。,"Haha, Cacucu hari ini hoki banget ya. Kartunya bagus semua ... makasih loh. Habis ini gantian, kamu bantu {NICKNAME}."
new_char_x,没问题，哥们！,Aman bos!
new_char_x,怪了，怎么我和咔库库今天的手气都不太好…唔，稍等啊，我俩去洗一洗手和爪子。,"Aneh ... hari ini kita sama-sama sial ya, Cacucu. Harus bisa balikkan keadaan nih ... Ah, benar juga! Sini, aku mau elus kepalamu dulu biar hoki!"
new_char_x,不是吧，哥们…,Enak saja bos!
new_char_x,暂时有别的事…,"Aduh, masih sibuk nih."
new_char_x,关于「霜月之子」…,Tentang Bani Bulan Embun
new_char_x,我听说，「霜月之子」是一个崇信月神的组织。那你说，他们在白天的时候，又在干什么呢？,"Setahu Paimon Bani Bulan Embun tuh memuja bulan. Jadi, kalau kata kamu mereka ngapain dong pas siang-siang?"
new_char_x,欸，不是普通而又正常地生活着吗？,"Uhh ... paling ya menjalani kehidupan sehari-harinya saja seperti biasa, kan?"
new_char_x,肯定没有那么简单！要我说，他们一定有着独特的生活节奏！,"Belum tentu, mereka semalaman melakukan pemujaan loh! Tebakan Paimon sih mereka pasti punya rutinitas harian yang unik!"
new_char_x,比如？,Contohnya?
new_char_x,比如在白天伪装成一个个巨大的石头，然后睡大觉。,"Ya misal, ugh ... Waktu matahari terbit, siapa tahu mereka berubah bentuk jadi batu-batu besar terus hibernasi siang hari."
new_char_x,等到入夜，就清醒过来，噼里啪啦地恢复人形，再进行一些不为人知的神秘工作…,"Terus pas malam, mereka bangun lagi — wuush-wuush, eh mereka jadi orang lagi deh! Terus, mereka menyelinap pergi untuk memulai pekerjaan rahasia dan misteriusnya mereka ...."
new_char_x,偶尔会遇到一些可怕的事情…,Coba kutebak — jadi skenario terburuk mereka itu ....
new_char_x,只能工作个没日没夜？,Kalau melewatkan waktu tidur siang dan begadang sehari semalam?
new_char_x,对对对！一定是这样的！没错没错！,"Ya, tepat! Tuh kan paham juga kamu!"
new_char_x,你说的，怕不是早柚吧…,"Ya, aku tahu ... Yang kayak gitu tuh si Sayu."
new_char_x,关于天才机械师…,Tentang Mekanik Jenius
new_char_x,爱诺不愧是天才机械师，她的发明都好有…呃，想法？,Aino memang pas punya reputasi sebagai mekanik jagoan. Semua buatannya ... kreatif habis.
new_char_x,总能用意想不到的材料做出意料之外的造型，还能有远超预期的效果！,"Dia pakai bahan-bahan yang enggak biasa dan desainnya aneh, tapi semua penemuannya berfungsi lebih baik dari ekspektasi!"
new_char_x,派蒙又看上哪个发明了？,"Jadi, penemuan mana yang paling Paimon suka?"
new_char_x,扫地机就很不错呢！,Mesin bersih-bersihnya keren banget!
new_char_x,不如我们也请爱诺帮我们做一台，平时可以放在尘歌壶里打扫卫生，多方便呀！,Kita harus minta dia bikinin satu. Pasti guna banget kalau ada di Serenitea Pot!
new_char_x,就只需要扫地机吗？,Yakin cuma perlu robot pembersih?
new_char_x,你说得对噢，都找上天才爱诺了，干脆一不做二不休，再来些有擦拭功能的机械，还有会收纳整理的，浇花的，喂养宠物的…,"Hmm, iya juga yah! Kita bisa manfaatin bakat Aino semaksimal mungkin. Kalau gitu robot pencuci piring, robot rapi-rapi, robot berkebun, sama robot pemberi makan hewan peliharaan ...."
new_char_x,最好还有会聊天的，这样我们不在的时候阿圆也不会无聊了。,"Mumpung masih bisa, sekalian juga bikin robot mengobrol. Jadinya, Tubby punya teman ngobrol pas kita lagi enggak bareng dia."
new_char_x,还有什么补充要求？,Ide bagus. Masih ada lagi?
new_char_x,我想想…烹饪机可有可无吧，上次尝了机关烹饪神机的手艺，但我还是最喜欢吃你做的菜，嘿嘿。,"Coba ya dipikirin ... Mungkin juga perlu robot masak? Kayak Supreme Cuisine Machine itu loh. Bagus sih kalau bisa punya pilihan, tapi tentunya, masakan rumahmu enggak ada duanya dong, hehe."
new_char_x,哦，有一点很重要，可以的话，我希望这些功能全都集中在一台机械上，不占地方！,"Ya tapi memang, kebanyakan robot juga makan tempat ... Mungkin bagusnya kita minta Aino buat ngegabungin semuanya ke dalam satu mesin!"
new_char_x,派蒙想要的莫非是…,Jadi intinya ....
new_char_x,叫「伊涅芙」的全能型家用机器人？,Kamu mau robot keperluan rumah tangga multifungsi yang ... lebih dikenal dengan nama Ineffa.
new_char_x,哈？！好像是哦…伊涅芙就能完美做到这些…,"Hah? Tunggu, kamu benar ... Ineffa kan bisa semuanya ya ...."
new_char_x,而且还远远不止这些哦。,"Semua itu bisa, dan masih bisa banyak lagi."
new_char_x,就连旅行向导也做得不错…,Dia bahkan bisa jadi pemandu perjalanan yang jago juga ....
new_char_x,呜…你该不会想把向导的工作交给别人吧？！,"Uhh ... Kamu enggak serius mikir buat ngasih pekerjaan Paimon ke orang lain, kan?!"
new_char_x,不不不不绝对不行，伊涅芙只有一个，她还有爱诺要照顾，我们不能拆散她们！,"Enggak, enggak, enggak, itu enggak mungkin terjadi! Hanya ada satu Ineffa, dan tugasnya menjaga Aino. Kita enggak boleh memisahkan mereka!"
new_char_x,我也很喜欢伊涅芙没错，但、但是我们壶里的活很简单，没必要屈才啦你说对不对？,"Jangan salah paham, Ineffa memang hebat, tapi, tapi ... jadi pengurus rumah tangga di Serenitea Pot buatnya pasti kegampangan, iya kan? Sayang banget kalau semua bakatnya tersia-siakan."
new_char_x,好啦派蒙就是我最好的向导…,"Oke, oke ... Paimon memang pemandu terbaik."
new_char_x,也没有人能够拆散我们哦。,Dan tidak akan ada yang bisa memisahkan kita.
new_char_x,哼哼，这还差不多。,Hmph. Gitu baru betul.
new_char_x,关于北大陆情报网…,Tentang Jaringan Intelijen Utara
new_char_x,「北大陆情报网」…听上去很有神秘结社的气氛呢！,"""Jaringan Intelijen Utara"" ... namanya misterius banget enggak sih?"
new_char_x,平时不为人知，却能在暗中操纵情报，牵动整个世界的流向！,"Perkumpulan rahasia yang diam-diam mengendalikan semua, menguasai dunia dari belakang layar!"
new_char_x,也没有那么不为人知吧…,"""Perkumpulan rahasia"" kayaknya agak lebai deh."
new_char_x,我们不也有熟人在里面。,Lagian kita kenal banyak anggotanya.
new_char_x,欸，你说我们有没有机会加入进去？我想想代号…比如说…「白金」！,"Oh, iya juga ya. Eh, siapa tahu ini peluang! Peluang buat kita gabung! Ayo, ayo, gabung biar dapat nama samaran keren! Kayak ... kayak ... ah, ""Emas Putih""!"
new_char_x,白发和金发吗…,"Karena rambut kamu putih, dan rambut aku pirang ya."
new_char_x,这次意外得很正常呢。,Tumben kasih namanya yang masuk akal.
new_char_x,给自己起奇怪的代号就太奇怪了吧！,Loh ya iya! Ini kan nama samaran buat kita sendiri! Yang aneh-aneh tuh buat orang lain.
new_char_x,说起来，西风骑士团不也跟他们合作上了吗？法尔伽的代号会是什么？「团长」？,"Eh, Knights of Favonius juga ada hubungan sama jaringan intelijen itu kan? Kira-kira nama samarannya si Varka apa ya? ""Grand Master""?"
new_char_x,唔…不过那位大团长做起情报工作，会是什么风格呢…,Susah sih bayangin Grand Master Varka jadi intel. Soalnya dia bukan tipe yang suka gerak diam-diam sih ....
new_char_x,不会是正大光明地杀进敌人据点，然后大摇大摆地拿着情报出来吧？,"Mungkin dia lebih suka tabrak masuk ke markas musuh lewat pintu depan, sikat semua anak buah yang menghadang, terus jalan kaki keluar sambil bawa sekoper penuh info."
new_char_x,…我怀疑身为「团长」。,"Aku kira, sebagai Grand Master ...."
new_char_x,大概率会让凯亚跟罗莎莉亚来代班。,Dia biasa delegasikan tugas semacam itu ke orang-orang modelan Kaeya sama Rosaria deh.
new_char_x,对哦！…不对！那这下秘密结社里就真的全是熟人了！太不秘密了！,"Masuk akal! Eh, tapi kamu benar juga ya. Daripada perkumpulan rahasia, jaringan ini lebih kayak siapa jadi apa di mana ... dan memang kita pada kenal sama orang-orangnya!"
new_char_x,关于奇妙科技…,Tentang Teknologi Aneh
new_char_x,这么说来，现在的挪德卡莱…,"Pikir deh, kita sudah ketemu sama dua orang penemu jenius di Nod-Krai."
new_char_x,同时有爱诺和桑多涅两个技术人才呢。,"Pertama Aino, lalu kedua Sandrone."
new_char_x,唔，没错。我们也有伊涅芙和普隆尼亚两个高级、精密、尖端的…科技产物？,"Iya, betul. Bukti kejeniusan mereka ada di dua mainan canggih: Ineffa dan Pulonia!"
new_char_x,唔，普隆尼亚就算了。这么称呼伊涅芙总感觉不太尊重，该换个什么说法呢？,"Aduh, salah ... oke lah, Pulonia sih masa bodo lah ya, tapi Paimon kayaknya enggak sampai hati nyebut si Ineffa ""mainan"" ... enggak sopan banget."
new_char_x,震惊，喜欢给人取难听外号的派蒙…,"Puji Archon ... setelah bertahun-tahun ngehina orang seenak jidatnya, si Paimon akhirnya tobat!"
new_char_x,居然会在这方面反省自己！,"Betul sekali Paimon, ngasih julukan tidak jelas ke orang itu namanya ENG-GAK SO-PAN~"
new_char_x,喂！,HEI!
new_char_x,这么说来…,"Tapi, serius nih ...."
new_char_x,巅峰伊涅芙和全盛普隆尼亚谁比较厉害呢？,Kira-kira siapa yang menang kalau diadu? Ineffa si Blender Vakum atau Pulonia si Mesin Penggiling?
new_char_x,你这喜欢背后盘点战斗力的爱好比我取外号还要没礼貌吧！,"Woi, woi, itu apaan WOI! Sekarang siapa coba yang ngasih-ngasih julukan enggak jelas?! Terus ya, ngebayangin tindak kekerasan tuh lebih parah dari sekadar ngasih nama aneh-aneh ke orang loh!"
new_char_x,不过确实呢，以现在大家的关系，让他们打一架似乎不太可能了。,"Yah, tapi kalau minta komentar ... setelah semua yang terjadi belakangan ini, rasanya sulit deh bayangin mereka berantem. Pada akur-akur sih sekarang."
new_char_x,就像是现在也没办法让琴团长和迪卢克老爷打一架一样。,Sama sulitnya kayak ngebayangin Jean berantem lawan Diluc ....
new_char_x,你居然还记得这事…,"Wah, kamu masih ingat loh. Hebat."
new_char_x,咳咳，但是话又说回来，我有一个妙计。,"Ehem, intinya ... obrolan ini sudah kebablasan. Kembali ke Ineffa dan Pulonia. Aku punya cara anti gagal buat cari tahu siapa yang lebih kuat."
new_char_x,把伊涅芙和普隆尼亚关在一个房间里…,"Tinggal masukin dua-duanya ke dalam ruang tertutup, kunci pintunya ...."
new_char_x,然后丢进去一个琳妮特——,Terus kita jatuhin Lynette ke dalam! Dari plafon!
new_char_x,呜啊！,LAH?!
new_char_x,后被弄坏那个更加厉害！,"Siapa rusak belakangan, dia yang lebih kuat!"
new_char_x,但是先坏掉的也可能是因为更加先进更加精密所以更加脆弱啊？,"Hmm, Paimon kurang setuju. Kadang semakin canggih teknologi, semakin rapuh juga kan buatannya?"
new_char_x,不对，我们在想什么！,"Uhh, ini kita lagi bahas apa sih sebenarnya? Cukup! Enggak usah ngebayangin perkelahian antar teman lagi!"
new_char_x,目前战况稳定，地脉紊乱点并不活跃，我部正持续清剿外逃的魔物。,Sementara ini situasinya masih stabil. Gangguan Ley Line-nya sedang tidak aktif dan pasukan kami masih terus membasmi monster-monster yang kabur.
new_char_x,如您所见，相比最初的形态，地脉紊乱点发生了相当程度的变化。为此，我们加强了侦察，部署了更多预备队…,"Seperti yang Anda bisa lihat, titik gangguannya sudah berubah drastis dibandingkan waktu pertama kali. Maka dari itu kami sudah memperkuat prosedur pengintaian dan pasukan cadangan."
new_char_x,好在，根据斥候部队的综合情报分析，短时间内，威胁依然可控。,"Untungnya berdasarkan laporan pasukan pengintai, ancamannya masih terkendali untuk waktu dekat ini."
new_char_x,即便在它最为活跃的阶段，我们也能稳住防线。,"Meskipun di tahap paling aktif pun, kami masih bisa mempertahankan garis pertahanan kami."
new_char_x,当然，相信您也能不断削弱它的势头，压制它的进一步异变。,Tentu saja aku yakin kamu juga bisa melemahkan kekuatannya dan menekan mutasinya lagi.
new_char_x,请放心，目前将士们精力充沛，配发了近乎全新的武备，部队韧性极佳，还能以最高战备长期驻守。,"Tenang saja, pasukan kami semuanya sedang bersemangat dan punya perlengkapan baru. Prajurit kami juga terkenal gigih dan tegar, masih bisa bertempur di sini dengan kekuatan penuh untuk waktu yang lama."
new_char_x,眼下，局面已趋于稳定，轮换部队已由七成老兵与三成新兵组成。,"Jika dilihat sekarang, garis depannya sudah cukup stabil, komposisi pasukan yang dirotasi akan jadi tujuh veteran untuk setiap tiga anak baru."
new_char_x,当然，无论人员如何调动，我和我的几位得力部下都会在此常驻，一直配合你，请放心。,"Dan meskipun orang-orang dirotasi, aku dan beberapa anak buah kepercayaanku akan tetap tinggal di sini untuk membantumu, jadi tenang saja."
new_char_x,当然，即使当前的阵线已相当稳固，我部也不能擅离职守，若是您想去附近清剿其他魔物，请恕我部难以配合。,"Tentu saja, meskipun garis pertahanan ini cukup kokoh sekarang, kami tetap tidak bisa pergi dari pos jaga. Kalau kamu ingin memburu monster lain di sekitar sini, kami belum bisa membantu."
new_char_x,如你所见，地脉紊乱点再次开始活跃。相比最初的状态，现在它的外形似乎显得更为危险…当然，也只是外形而已。,"Kalian bisa lihat sendiri kalau gangguan Ley Line-nya sudah aktif lagi. Kondisinya terlihat jauh lebih berbahaya dibandingkan awalnya, tapi sebenarnya hanya penampilannya saja."
new_char_x,凶戾的魔物已开始躁动，你来之前，我们已经击退了若干波次的攻势。,"Banyak monster ganas yang mulai berdatangan. Sebelum kamu datang, kami sudah mengalahkan beberapa gelombang serangan."
new_char_x,经过最近的磨练，不少战士进步显著，相信以后还会涌现出更多杰出强者！,Banyak prajurit yang sudah semakin kuat berkat latihan belakangan ini. Aku yakin akan ada banyak petarung hebat yang akan bermunculan di masa depan!
new_char_x,地脉紊乱点活跃的初期，我们组织过精锐的斥候部队，攻入其中，探查到了不少有效情报。,"Waktu awal gangguan ini terjadi, pengintai terbaik kami sudah bekerja keras untuk masuk ke area terpengaruh dan mengumpulkan sebanyak mungkin informasi yang berguna."
new_char_x,{NICKNAME}和派蒙！这边这边！,"{NICKNAME}, Paimon! Sini!"
new_char_x,欢迎来到「稳健知行」机构的主场！,"Selamat datang ke markas Pusat Pendidikan dan Pelatihan Lapangan__, Pusdiklap__!"
new_char_x,请看，几个核心项目的设施已经搭建好了，大家随时都可以投入工作——,"Seperti yang terlihat, proyek utamanya sudah jalan. Kita bisa langsung kerja!"
new_char_x,喔！这种氛围，好像轻小说里提过的…「年轻冒险家们的第一个据点」？,"Wah, ini tempatnya kayak ... kayak yang di novel ringan ya. Itu loh, tempat kumpul petualang yang biasa didatangin sama pemula buat ambil misi awal gitu."
new_char_x,唔…又有点学园庆典的感觉，大家聚在一起，仔细研究课题后，组队出发历练自己…让人跃跃欲试！,"Oh, tapi suasananya kayak di festival sekolahan juga! Murid-murid pada ngumpul, belajar, lalu bentuk kelompok buat ngasah kemampuan ... asyik banget ya!"
new_char_x,没错没错，充满干劲！,"Iya, asyik banget."
new_char_x,容我先看看派蒙喜欢的轻小说…,"Paimon, pinjam dong novelnya."
new_char_x,虽然这个场地不像学园庆典那样豪华，但按提纳里师父的说法，教令院会给我们调配「最有效能」的资源。,"Ah, tempat ini enggak selengkap festival sekolah sih. Tapi Guru Tighnari bilang kali ini Akademiya bakal murah hati banget sama anggarannya."
new_char_x,学生和学者们前往危险地带之前，会来我们这里仔细咨询，甚至接受一番紧急训练…,"Nah, sebelum pelajar dan peneliti berangkat kerja lapangan yang berbahaya, mereka bisa ke sini dulu buat minta petunjuk dan ikut pelatihan."
new_char_x,如果有必要的话，我们会派遣专人加入他们的队伍，充当可靠的向导和安全员。,"Kami juga sudah siapkan tenaga ahli yang bersedia gabung ke kelompok mereka, buat jadi pemandu atau pengawalan."
new_char_x,按照时下流行的叫法，这里是一半训练，一半实战的「前进基地」哦。,"Betul, jadi konsepnya macam ""Markas Operasi Garis Depan"" ... pelatihan teori ada, lapangannya juga ada!"
new_char_x,让新兵们意识到自己即将面对的挑战，好好锻炼一下拳脚，再踏入未知的领域，才不会手忙脚乱！,"Kita mengakrabkan anggota baru sama keadaan di lapangan, tantangan apa saja yang kira-kira bakal ditemuin, habis itu ajarin dan latih supaya enggak panik pas ketemu yang aslinya!"
new_char_x,安柏？居然是你！,Amber? Kok ada kamu!
new_char_x,侦察骑士的工作范围拓展了？,Outrider dikasih kerjaan baru?
new_char_x,柯莱招兵买马的范围这么广？,Collei minta bala bantuannya jauh amat!
new_char_x,嘿嘿，惊喜吧？我也觉得意外！,"Hehe, kaget ya? Aku juga kaget kok~"
new_char_x,本来啊，我只是趁着轮岗的空闲期，来须弥看望柯莱…,"Kebetulan sekarang lagi enggak bertugas, jadi ya aku memang sengaja mau ke sini nengokin Collei ...."
new_char_x,没想到柯莱倒是忙了起来，那我可不能坐在一边呆呆看着，就来扮演柯莱的副手好了！,Tapi ternyata anaknya sibuk banget! Aku bukan tipe yang bisa santai-santai saja nonton orang sibuk. Akhirnya nawarin diri deh jadi asisten.
new_char_x,不好意思，安柏，没能让你好好休假…,"Maaf ya, Amber, kamu jadi kerja padahal lagi bebas tugas ...."
new_char_x,没这回事啦，充实和松弛对半分的假期也非常不错嘛！这份临时工让我开了不少眼界哦。,"Santai lah! Relaksasi sambil kerja, kerja sambil relaksasi, aku suka tuh liburan yang kayak gitu! Lagian jadi belajar banyak juga, ada faedahnya."
new_char_x,而且，正是因为来帮你的忙，我才能在意想不到的地方遇上{NICKNAME}和派蒙，更值得庆祝了！,"Dan asyiknya, aku jadi bisa ketemu sama {NICKNAME} dan Paimon lagi! Makin senang nih."
new_char_x,等到这边的工作差不多稳定下来，我们一起去吃顿大餐，好好庆祝下吧？,"Setelah kerjaan sini beres, kita makan-makan yuk. Mau?"
new_char_x,好哦！在须弥和我们冒险最初认识的伙伴碰头，一起聚餐，肯定会像…,"Hehe, makan-makan bareng teman pertama di Sumeru dan teman paling pertama di perjalanan ini ...."
new_char_x,大份的蜜酱胡萝卜煎肉一样开心！,Senangnya sama kayak makan sepiring raksasa Sticky Honey Roast!
new_char_x,那我们早些开工，早点收工！,"Oke, kerjaannya kita segera beresin."
new_char_x,为了开心地聚餐，先认真干活！,Biar lebih cepat ke makan-makannya.
new_char_x,好呀！我们言归正传——,"Oke, gaskan. Kerja, kerja ...."
new_char_x,柯莱和我负责的项目是「高速侦察伙伴」，旨在运用机关技术，快速通过危险地带，勘测地形与魔物的详情。,"Collei dan aku kebagian urusan ""Scouting Speedsters__"". Fokusnya, belajar pakai alat dan mekanisme untuk melewati daerah berbahaya, survey medan, dan cari info tentang hal-hal yang berpotensi jadi ancaman."
new_char_x,根据生论派的研究，在危险的环境中，可爱乖巧的伙伴能让冒险者的心神安定，避免过度紧张…,"Tambahan, penelitian Amurta membuktikan adanya indikasi bahwa keberadaan rekan yang bentuknya imut dapat berpengaruh positif pada kondisi mental petualang saat berada dalam situasi berbahaya ...."
new_char_x,所以我们参考柯里安巴和兔兔伯爵的形象，制作了侦察机关「翠星柯里安巴」和「赤红飞兔伯爵」，反馈还不错！,"Jadi, kami bikin dua alat pengintai yang lucu sekaligus berguna: ""Hijau Cuilein-Anbar__ dan Merah Baron Bunny__"". Sejauh ini responsnya positif banget!"
new_char_x,收集了充足的信息后，教令院还会对侦察伙伴进行修改，推出各种不同外形的款式。,"Nanti kalau datanya sudah terkumpul, Akademiya bakal terus menyempurnakan Rekan Pengintai__, dan bakal keluarin yang bentukannya lain juga."
new_char_x,柯里安巴和兔兔伯爵快速冲刺…会是什么样的画面呢？,Sepasukan Cuilein-Anbar dan Baron Bunny berkeliaran di alam liar ... bakal kayak apa tuh adegan?
new_char_x,很对！两位是让人安心的伙伴！,Lucu dan menggemaskan dong tentunya.
new_char_x,一时间还无法想象那种情景…,Sulit dibayangkan sih.
new_char_x,由{NICKNAME}来指引两位侦察伙伴行动，肯定能获得非常独特的数据。,"Ditambah kalian yang jadi pembimbing buat dua pengintai kecil kita, pasti bakal banyak nih datanya."
new_char_x,等你们了解整个「稳健知行」机构后，就可以来尝试一番。,"Setelah kalian paham lebih jauh soal Pusdiklap__, cobain sendiri deh."
new_char_x,接下来，请跟着我去和其他几位顾问见个面。,"Ayo ikut, kenalan sama konsultan yang lain."
new_char_x,那位青色头发的姐姐也有一名很可爱的伙伴机关哦！,"Oh ya, si Kakak rambut biru kehijauan itu juga punya alat yang super cakep!"
new_char_x,不过，用途和我们的「柯里安巴兔兔伯爵组合」不同呢。,Tapi fungsinya beda jauh sama Tim Anbar-Bunny.
new_char_x,我很期待她们的表现！,Aku penasaran gimana dia pas lagi beraksi!
new_char_x,第二个项目…也是熟悉的面孔，太好了！,"Oh, wah! Satu lagi muka yang enggak asing."
new_char_x,我们这就去和老朋友打个招呼吧？,"Nyapa dulu, yuk!"
new_char_x,…人气真的有那么高吗？,Sepopuler itu ya?
new_char_x,内藏行走机构的方法还算巧妙，地形识别、远程控制和重量感应的模块也处理得不错。,"Mekanisme penggerak internalnya cukup pintar, eksekusi pengenalan medan, kendali jarak jauh, dan modul pendeteksi beratnya juga lumayan."
new_char_x,但外观上，怎么看都只是普通的布偶，要不然，还是改改吧…,"Tapi penampilannya ... terlalu mirip sama boneka mainan anak kecil. Tidak, tidak bisa ...."
new_char_x,珐露珊前辈，我来告诉您一条好消息——,Bu Faruzan! Kabar gembira ....
new_char_x,{NICKNAME}和派蒙加入了我们，「稳健知行」机构的队伍变得更厉害了！,{NICKNAME} dan Paimon sudah setuju untuk dilibatkan! Pusdiklap__ kita naik level nih.
new_char_x,嘿嘿，珐露珊前辈好！我们来帮忙啦！,"Hehe, halo Bu Faruzan, kami ikutan nih!"
new_char_x,啊呀呀，这可不得了啊…,"Wah, wah, tambah lagi dua figur berkompeten."
new_char_x,真不错，柯莱！居然请来了两位业内公认的顶尖专家，那不管我给出什么评测，协会都要乖乖点头咯！,"Kerja bagus sekali, Collei! Bisa merekrut dua pakar di bidang petualangan ... Sekarang aku mau komentar apa juga, mereka yang di sana pasti bungkam!"
new_char_x,正好，你们看看这个「解谜伙伴」，感觉怎么样？,"Sekarang, tolong komentar. ""Pemecah Teka-Teki__"" ini gimana menurut kalian?"
new_char_x,喔…居然直接用了珐露珊的形象？,Woah ... mirip banget sama kamu!
new_char_x,感觉舒适又惬意。,"Hmm, lihat dia bikin hati aman dan nyaman."
new_char_x,完全看不出是探险装备。,"Bentukannya jauh banget dari ""perlengkapan bertualang""."
new_char_x,这就要问学院的后辈们，还有解谜协会和遗迹机关研讨会的成员了。,"Ini hasil kolaborasi juniorku di Haravatat, Himpunan Puzzle, dan Simposium Mekanisme Ruin."
new_char_x,他们通力合作的产物，明明有着相当高的技术含量，却要用孩子气的外表来包装。,"Jelas, aspek teknologinya cukup canggih. Tapi bentuknya ... terlalu kekanak-kanakkan."
new_char_x,尤其是后辈里的阿尼斯，一个劲地解说采用这个外观的优势，比她给课题答辩时还拼命…,Kalian harus dengar argumen si Anis. Dia membela pilihan desain ini lebih daripada waktu tesisnya disidang!
new_char_x,我可以说嘛？感觉这样还挺不错的！,Paimon sih suka ya.
new_char_x,柯莱和安柏刚刚还解释过，可爱的伙伴能让冒险家避免过度紧张，安安心心。,Collei dan Amber barusan bilang kalau rekan yang imut bisa bikin petualang tetap tenang di situasi genting.
new_char_x,如果和珐露珊前辈的布偶一起冒险，哪怕是走进了到处黑咕隆咚的遗迹，应该也不会紧张吧…,Apalagi kalau bawanya yang mirip kamu. Kalau bawa yang model gini ke reruntuhan super gelap juga Paimon enggak bakal takut.
new_char_x,这种考虑确实有道理，后辈们选定这个外形，也算是对我的某种尊重吧…咳。,"Pendapat yang cukup masuk akal. Dan mungkin pemilihan rupa alat ini juga salah satu bentuk penghormatan mereka ... untuk aku, ehem."
new_char_x,不过，也有相当多的冒险者，更重视机关的可靠性和技术水平。,Tapi tetap banyak petualang yang lebih mementingkan keandalan dan segi teknisnya.
new_char_x,他们大概会认为，「机关就应该表现得坚硬，要能承受落石轰击，要表现出尖端的科技水平」。,Orang-orang seperti itu tidak hanya berharap agar peralatan mereka dapat bertahan dari gempuran badai. Bentuknya juga harus sesuai dengan fungsi dan kecanggihannya.
new_char_x,这个「解谜伙伴」的外形太蓬松柔软，反而不会给人…厉害和可靠的印象，说不定还有可能让人分心。,"Pemecah Teka-Teki__ ini terlalu lembut, kesan yang timbul bukan ""andal"" atau ""kuat"". Bahkan dalam beberapa kasus bisa jadi malah membuat konsentrasi buyar."
new_char_x,如果换成磨砂金属的厚重外壳，方方正正，并且适当展现复杂的机件，视觉上的鼓舞作用会更强。,"Bayangkan, lapisan pelindung tebal yang terbuat dari logam, bentuk persegi, dengan warna alami, serta bukaan di beberapa posisi untuk mempertunjukkan kecanggihan isinya ... rasanya dapat lebih berdampak secara visual."
new_char_x,哪怕是我，也有过因为外貌年轻而被人质疑的时候。假如我一头白发，他们大概就不会说闲话了。,"Contohnya aku sendiri. Penampilanku terlalu muda, sehingga kadang orang merasa perlu untuk mempertanyakan kredibilitasku. Kalau rambutku seputih salju, rasanya hal seperti itu kecil kemungkinan terjadi."
new_char_x,真，真的吗，那我岂不是能让那些人信服？,Ma-Masa segitunya sih? Kamu mau Paimon yang ngomong sama mereka? Kebetulan rambut Paimon juga seputih salju ....
new_char_x,啊？这…呃…这可不能混为一谈！,Hah? Tidak! Itu ... bukan itu konsepnya.
new_char_x,没想到珐露珊前辈…在这方面意外地严格呢！,Bu Faruzan ... ternyata tegas sekali soal ini ya.
new_char_x,我觉得现在的外形还不错喔。,Gini doang sudah bagus kok.
new_char_x,方方正正的外形下次再说吧？,Yang bentuknya persegi itu keluarin di kesempatan berikutnya saja.
new_char_x,欸？连{NICKNAME}也支持？,Hmm? Bahkan {NICKNAME} juga lebih suka yang ini?
new_char_x,呃咳咳…唔…,*ehem* Yah ....
new_char_x,好吧！既然{NICKNAME}都这么说了…,Kalau sampai kamu saja bilang seperti itu ... baiklah!
new_char_x,我提议，之后就由{NICKNAME}来操纵「解谜伙伴」，尝试破开几个谜题典例。,Tapi aku sarankan kamu ke sini lagi untuk mencoba kegunaannya ke beberapa puzzle.
new_char_x,我会好好评估{NICKNAME}运用这种机关的效率，然后根据你的表现，制作它的使用规范手册…,"Aku akan menilai efektivitasmu dalam menggunakan alat ini, lalu menyusun panduan pengguna berdasarkan kinerjanya."
new_char_x,至于外形的改进，还需要长期观察，我就暂时搁置迭代的建议好了。,"Untuk pengembangan bentuknya, perlu pengamatan jangka panjang. Bisa dikesampingkan dulu untuk saat ini."
